4,"Zip
Code","Place
Name",State,County,Lat,Long,RandomColumn
98052,Redmond,WA,King,47.6718,-122.1232,0.4596585762202364
98053,Redmond,WA,King,47.6462,-122.0386,0.23061162536340196
98055,Renton,WA,King,47.4648,-122.2075,0.44995931641194853
98056,Renton,WA,King,47.5073,-122.1819,0.08775180046777387
98057,Renton,WA,King,47.4714,-122.2203,0.7811027829057122
98058,Renton,WA,King,47.4465,-122.1216,0.5153644898250943
98059,Renton,WA,King,47.5058,-122.1157,0.3094949255207208
98061,Rollingbay,WA,Kitsap,47.6808,-122.5762,0.6871881101063035
98062,Seahurst,WA,King,47.4693,-122.3621,0.8323157398888257
98063,Federal Way,WA,King,47.3223,-122.3126,0.582603152330253
98064,Kent,WA,King,47.3809,-122.2348,0.052515592279034684
98065,Snoqualmie,WA,King,47.5293,-121.8225,0.8676969026630269
98068,Snoqualmie Pass,WA,King,47.4452,-121.431,0.24524615048505927
98070,Vashon,WA,King,47.4259,-122.4644,0.28548934834566553
98071,Auburn,WA,King,47.3073,-122.2285,0.6531168560785968
98072,Woodinville,WA,King,47.7684,-122.1271,0.1753124946785335
98073,Redmond,WA,King,47.674,-122.1215,0.7367390102054037
98074,Sammamish,WA,King,47.6254,-122.0462,0.8909181457719337
98075,Sammamish,WA,King,47.5857,-122.0345,0.518845775047492
98077,Woodinville,WA,Snohomish,47.7529,-122.0582,0.41512903204873774
98082,Mill Creek,WA,Snohomish,47.8601,-122.2043,0.005146839887316235
98083,Kirkland,WA,King,47.6815,-122.2087,0.48055122834883235
98087,Lynnwood,WA,Snohomish,47.862,-122.2532,0.9283237002668095
98089,Kent,WA,King,47.3871,-122.2023,0.8843224454812659
98092,Auburn,WA,King,47.2884,-122.098,0.19624463248481405
98093,Federal Way,WA,King,47.311,-122.1138,0.24304074056243274
98101,Seattle,WA,King,47.6114,-122.3305,0.9731131540176795
98102,Seattle,WA,King,47.6302,-122.321,0.08972774730378308
98103,Seattle,WA,King,47.6733,-122.3426,0.9962767284305253
98104,Seattle,WA,King,47.6036,-122.3256,0.32857171472457125
98105,Seattle,WA,King,47.6633,-122.3022,0.027358989853691673
98106,Seattle,WA,King,47.5344,-122.3547,0.28342278898752205
98107,Seattle,WA,King,47.6701,-122.3763,0.9706169766503617
98108,Seattle,WA,King,47.5413,-122.3129,0.9559490558316343
98109,Seattle,WA,King,47.6339,-122.3476,0.11729175158263194
98110,Bainbridge Island,WA,Kitsap,47.6478,-122.538,0.6413652392108435
98111,Seattle,WA,King,47.6062,-122.3321,0.3950239660030288
98112,Seattle,WA,King,47.6301,-122.2972,0.32653912876448976
98113,Seattle,WA,King,47.6716,-122.3411,0.5869559997387704
98114,Seattle,WA,King,47.6062,-122.3321,0.14542065556762274
98115,Seattle,WA,King,47.6849,-122.2968,0.34541769932497757
98116,Seattle,WA,King,47.5746,-122.3934,0.39270840399079576
98117,Seattle,WA,King,47.6873,-122.3772,0.7073525123603138
98118,Seattle,WA,King,47.5412,-122.275,0.8439819978745615
98119,Seattle,WA,King,47.6379,-122.3643,0.2244963084943059
98121,Seattle,WA,King,47.6151,-122.3447,0.4648123925527
98122,Seattle,WA,King,47.6116,-122.3056,0.19049995744057968
98124,Seattle,WA,King,47.6062,-122.3321,0.5245718949747791
98125,Seattle,WA,King,47.717,-122.3015,0.7433922703271484
98126,Seattle,WA,King,47.5444,-122.3735,0.3148397881580386
98127,Seattle,WA,King,47.6063,-122.3308,0.7701454860842221
98129,Seattle,WA,King,47.6062,-122.3321,0.8478901170087445
98131,Seattle,WA,King,47.6062,-122.3321,0.46742415417190186
98133,Seattle,WA,King,47.7377,-122.3431,0.7094198584218122
98134,Seattle,WA,King,47.5903,-122.3263,0.9344005428346953
98136,Seattle,WA,King,47.5398,-122.3878,0.016650075876308512
98138,Seattle,WA,King,47.6062,-122.3321,0.477771906038454
98139,Seattle,WA,King,47.6473,-122.3999,0.7256160453496721
98141,Seattle,WA,King,47.6157,-122.3445,0.4372253960704292
98144,Seattle,WA,King,47.5846,-122.3005,0.5774120401789761
98145,Seattle,WA,King,47.6062,-122.3321,0.3744041494338525
98146,Seattle,WA,King,47.4995,-122.3603,0.7060606795409564
98148,Seattle,WA,King,47.4441,-122.3249,0.18178048427225324
98154,Seattle,WA,King,47.6062,-122.3321,0.8869352662310264
98155,Seattle,WA,King,47.7559,-122.3003,0.49288141133828023
98158,Seattle,WA,King,47.4497,-122.3076,0.06651729736596934
98160,Seattle,WA,King,47.6062,-122.3321,0.8015600452367657
98161,Seattle,WA,King,47.6062,-122.3321,0.3703350076010461
98164,Seattle,WA,King,47.606,-122.332,0.787808905484188
98165,Seattle,WA,King,47.7161,-122.3004,0.09006349051568852
98166,Seattle,WA,King,47.4511,-122.353,0.21947273312938664
98168,Seattle,WA,King,47.4889,-122.3012,0.910644252799728
98170,Seattle,WA,King,47.6096,-122.3317,0.09982586307911934
98174,Seattle,WA,King,47.6062,-122.3321,0.676349279140144
98175,Seattle,WA,King,47.7161,-122.3004,0.974018098592873
98177,Seattle,WA,King,47.7467,-122.3686,0.054067281399064804
98178,Seattle,WA,King,47.4924,-122.2359,0.936643281997957
98181,Seattle,WA,King,47.6062,-122.3321,0.7994064750974558
98185,Seattle,WA,King,47.6062,-122.3321,0.816168197963788
98188,Seattle,WA,King,47.4483,-122.2731,0.7073190885302048
98190,Seattle,WA,King,47.6062,-122.3321,0.3803547919364393
98191,Seattle,WA,King,47.6062,-122.3321,0.6946953083195606
98194,Seattle,WA,King,47.6024,-122.326,0.9655513962272577
98195,Seattle,WA,King,47.6564,-122.3048,0.49425913598372995
98198,Seattle,WA,King,47.3929,-122.3129,0.18833625027747847
98199,Seattle,WA,King,47.6488,-122.3964,0.6769768476846791
98201,Everett,WA,Snohomish,47.9884,-122.2006,0.9221866319549303
98203,Everett,WA,Snohomish,47.9419,-122.2218,0.48961347310856995
98204,Everett,WA,Snohomish,47.9017,-122.2472,0.6192650572380198
98206,Everett,WA,Snohomish,47.8599,-122.2848,0.005119138460216832
98207,Everett,WA,Snohomish,47.979,-122.2021,0.6925627421189441
98208,Everett,WA,Snohomish,47.8948,-122.1987,0.06372351381446373
98213,Everett,WA,Snohomish,47.9451,-122.2269,0.6556329393759284
98220,Acme,WA,Whatcom,48.6752,-122.1914,0.353795204982172
98221,Anacortes,WA,Skagit,48.5004,-122.6309,0.6923931080670097
98222,Blakely Island,WA,San Juan,48.5618,-122.812,0.12255596651898826
98223,Arlington,WA,Snohomish,48.1829,-122.1121,0.8234362754021799
98224,Baring,WA,King,47.7671,-121.4814,0.1772656449346236
98225,Bellingham,WA,Whatcom,48.749,-122.4887,0.733629946713669
98226,Bellingham,WA,Whatcom,48.7974,-122.4448,0.9913668462327481
98227,Bellingham,WA,Whatcom,48.7596,-122.4882,0.21847178560540226
98228,Bellingham,WA,Whatcom,48.7596,-122.4882,0.3547390151943739
98229,Bellingham,WA,Whatcom,48.6952,-122.4124,0.5666158086430931
98230,Blaine,WA,Whatcom,48.9636,-122.7323,0.8942913168597876
98231,Blaine,WA,Whatcom,48.9937,-122.7471,0.8926865075365333
98232,Bow,WA,Skagit,48.562,-122.4134,0.8839458597623934
98233,Burlington,WA,Skagit,48.4786,-122.3345,0.16140495165303248
98235,Clearlake,WA,Skagit,48.4701,-122.2388,0.9046107247864416
98236,Clinton,WA,Island,47.9508,-122.3916,0.8469564953641987
98237,Concrete,WA,Skagit,48.531,-121.6643,0.45990507400217107
98238,Conway,WA,Skagit,48.34,-122.3456,0.6893180827147125
98239,Coupeville,WA,Island,48.2189,-122.6823,0.5201597477596974
98240,Custer,WA,Whatcom,48.9374,-122.6226,0.2619489577969776
98241,Darrington,WA,Snohomish,48.2395,-121.5892,0.591722108246623
98243,Deer Harbor,WA,San Juan,48.6201,-122.9999,0.9962777597936682
98244,Deming,WA,Whatcom,48.8018,-122.0918,0.6081615274343793
98245,Eastsound,WA,San Juan,48.6968,-122.9055,0.5933117397254234
98247,Everson,WA,Whatcom,48.9045,-122.3325,0.6333044098112853
98248,Ferndale,WA,Whatcom,48.8625,-122.5953,0.9046626093445692
98249,Freeland,WA,Island,48.0342,-122.5641,0.21778094134811565
98250,Friday Harbor,WA,San Juan,48.5454,-123.0947,0.9595000805744085
98251,Gold Bar,WA,Snohomish,47.8331,-121.6365,0.23359760180396782
98252,Granite Falls,WA,Snohomish,48.079,-121.9428,0.8821972452473548
98253,Greenbank,WA,Island,48.1004,-122.5761,0.9280867082822079
98255,Hamilton,WA,Skagit,48.5255,-121.9887,0.08172488659378063
98256,Index,WA,Snohomish,47.8118,-121.5497,0.31432446805408343
98257,La Conner,WA,Skagit,48.4093,-122.5313,0.9278768572336499
98258,Lake Stevens,WA,Snohomish,48.0171,-122.0672,0.2746855536770202
98259,North Lakewood,WA,Snohomish,48.152,-122.2074,0.3993533639142012
98260,Langley,WA,Island,48.0187,-122.453,0.8576219554618193
98261,Lopez Island,WA,San Juan,48.4988,-122.8743,0.16090811382221049
98262,Lummi Island,WA,Whatcom,48.7128,-122.6823,0.5396399221508019
98263,Lyman,WA,Skagit,48.5345,-122.0586,0.9547156765713963
98264,Lynden,WA,Whatcom,48.9372,-122.4592,0.4072314943213372
98266,Maple Falls,WA,Whatcom,48.9533,-122.1283,0.0034134223500396077
98267,Marblemount,WA,Skagit,48.4435,-121.3163,0.7520704686546584
98270,Marysville,WA,Snohomish,48.0656,-122.1562,0.3572106189710219
98271,Marysville,WA,Snohomish,48.0966,-122.198,0.7636138032279113
98272,Monroe,WA,Snohomish,47.8585,-121.9474,0.4574399912028655
98273,Mount Vernon,WA,Skagit,48.4352,-122.2082,0.8047442299203628
98274,Mount Vernon,WA,Skagit,48.3643,-122.1403,0.624800225028651
98275,Mukilteo,WA,Snohomish,47.9199,-122.3019,0.059903499242509595
98276,Nooksack,WA,Whatcom,48.8342,-122.3357,0.028012717819549393
98277,Oak Harbor,WA,Island,48.3151,-122.6374,0.12538760421979211
98278,Oak Harbor,WA,Island,48.3402,-122.6695,0.8471650085598612
98279,Olga,WA,San Juan,48.6195,-122.8355,0.9702378896486676
98280,Orcas,WA,San Juan,48.5979,-122.9446,0.3807566099114832
98281,Point Roberts,WA,Whatcom,48.9879,-123.0555,0.005963885677355729
98282,Camano Island,WA,Snohomish,48.1761,-122.521,0.32482994223857276
98283,Rockport,WA,Skagit,48.4704,-121.5554,0.3674809884379432
98284,Sedro Woolley,WA,Skagit,48.5274,-122.2329,0.055851202820423995
98286,Shaw Island,WA,San Juan,48.5578,-122.9837,0.534065750794714
98287,Silvana,WA,Snohomish,48.2023,-122.2538,0.15102174123613166
98288,Skykomish,WA,King,47.6922,-121.3713,0.34558399789789296
98290,Snohomish,WA,Snohomish,47.8954,-122.0716,0.08280322863603029
98291,Snohomish,WA,Snohomish,47.9095,-122.0501,0.8688919296955672
98292,Stanwood,WA,Snohomish,48.2011,-122.378,0.39570557974217124
98293,Startup,WA,Snohomish,47.8703,-121.7685,0.519976454962636
98294,Sultan,WA,Snohomish,47.8589,-121.7369,0.6854934330867339
98295,Sumas,WA,Whatcom,48.9708,-122.2074,0.7180994148341576
98296,Snohomish,WA,Snohomish,47.8579,-122.092,0.7118023376322004
98297,Waldron,WA,San Juan,48.6876,-123.0369,0.1442415586935648
98303,Anderson Island,WA,Pierce,47.1563,-122.7067,0.21943841080380888
98304,Ashford,WA,Pierce,46.7531,-121.9898,0.5363084505423822
98305,Beaver,WA,Clallam,48.0673,-124.3054,0.6869526839800136
98310,Bremerton,WA,Kitsap,47.6019,-122.6299,0.2605024448430754
98311,Bremerton,WA,Kitsap,47.6271,-122.6373,0.9293082305933666
98312,Bremerton,WA,Kitsap,47.5754,-122.6958,0.9442579370695094
98314,Bremerton,WA,Kitsap,47.5593,-122.6492,0.20765293044084654
98315,Silverdale,WA,Kitsap,47.692,-122.7161,0.7149743770700923
98320,Brinnon,WA,Jefferson,47.6776,-122.9375,0.9462827685473746
98321,Buckley,WA,Pierce,47.1524,-122.0621,0.2635409681393359
98322,Burley,WA,Kitsap,47.4179,-122.631,0.540226241349903
98323,Carbonado,WA,Pierce,47.0802,-122.0513,0.8511547146083961
98324,Carlsborg,WA,Clallam,48.0906,-123.1721,0.4322760273586369
98325,Chimacum,WA,Jefferson,47.9861,-122.7883,0.07279058299767893
98326,Clallam Bay,WA,Clallam,48.2255,-124.2015,0.773695640506749
98327,Dupont,WA,Pierce,47.0968,-122.6312,0.6173407142917539
98328,Eatonville,WA,Pierce,46.8708,-122.2696,0.21401378945547123
98329,Gig Harbor,WA,Pierce,47.3786,-122.7,0.7117461342815115
98330,Elbe,WA,Pierce,46.7777,-122.2023,0.8073406672856338
98331,Forks,WA,Clallam,47.9287,-124.3989,0.6921329377623623
98332,Gig Harbor,WA,Pierce,47.3607,-122.6001,0.38926205444182305
98333,Fox Island,WA,Pierce,47.248,-122.629,0.816340441163325
98335,Gig Harbor,WA,Pierce,47.3002,-122.6084,0.4741948846202848
98336,Glenoma,WA,Lewis,46.5283,-122.099,0.4816590602194857
98337,Bremerton,WA,Kitsap,47.5686,-122.6373,0.6758030720620046
98338,Graham,WA,Pierce,47.0246,-122.2936,0.8704499773257117
98339,Port Hadlock,WA,Jefferson,48.0345,-122.7682,0.15764833535247902
98340,Hansville,WA,Kitsap,47.9061,-122.5655,0.9525656667502972
98342,Indianola,WA,Kitsap,47.7514,-122.5196,0.6370499533884767
98343,Joyce,WA,Clallam,48.1362,-123.7354,0.6058781923319526
98344,Kapowsin,WA,Pierce,46.9899,-122.2226,0.5615417813743873
98345,Keyport,WA,Kitsap,47.698,-122.6255,0.09809239874306952
98346,Kingston,WA,Kitsap,47.8108,-122.5255,0.015178628539823769
98348,La Grande,WA,Pierce,46.8343,-122.3187,0.43825041594719905
98349,Lakebay,WA,Pierce,47.2886,-122.7776,0.5643215696762399
98350,La Push,WA,Clallam,47.9052,-124.6261,0.7579174053399087
98351,Longbranch,WA,Pierce,47.2007,-122.7561,0.6047155739129646
98352,Sumner,WA,Pierce,47.0662,-122.1132,0.7175698853474363
98353,Manchester,WA,Kitsap,47.5952,-122.6225,0.3110443681357119
98354,Milton,WA,Pierce,47.2483,-122.3155,0.505200630533442
98355,Mineral,WA,Lewis,46.7096,-122.1861,0.9486639807979238
98356,Morton,WA,Lewis,46.5581,-122.2496,0.08864154649635558
98357,Neah Bay,WA,Clallam,48.328,-124.6151,0.02188196854644231
98358,Nordland,WA,Jefferson,48.0432,-122.6926,0.004950067130487845
98359,Olalla,WA,Kitsap,47.4241,-122.5745,0.22468070953115682
98360,Orting,WA,Pierce,47.0822,-122.186,0.24678900923731206
98361,Packwood,WA,Lewis,46.65,-121.6553,0.13802406592973104
98362,Port Angeles,WA,Clallam,48.1065,-123.4384,0.5597023991482111
98363,Port Angeles,WA,Clallam,48.0557,-123.9178,0.28041858858029456
98364,Port Gamble,WA,Kitsap,47.8344,-122.5928,0.5047057885174318
98365,Port Ludlow,WA,Jefferson,47.9222,-122.6896,0.31837225094801946
98366,Port Orchard,WA,Kitsap,47.5427,-122.5871,0.482545167527655
98367,Port Orchard,WA,Kitsap,47.4707,-122.651,0.9103924899642314
98368,Port Townsend,WA,Jefferson,48.104,-122.7945,0.3088257454065956
98370,Poulsbo,WA,Kitsap,47.7423,-122.6277,0.9733243602413896
98371,Puyallup,WA,Pierce,47.1991,-122.3151,0.8407254449979991
98372,Puyallup,WA,Pierce,47.2042,-122.2734,0.2723625127770902
98373,Puyallup,WA,Pierce,47.1284,-122.3219,0.5959154617073338
98374,Puyallup,WA,Pierce,47.1424,-122.2652,0.05947358639271061
98375,Puyallup,WA,Pierce,47.1037,-122.3235,0.7700623591732505
98376,Quilcene,WA,Jefferson,47.8324,-122.8583,0.24891309708467435
98377,Randle,WA,Lewis,46.5492,-121.8555,0.47240656960349314
98378,Retsil,WA,Kitsap,47.5459,-122.6112,0.1345605865689109
98380,Seabeck,WA,Kitsap,47.5913,-122.8686,0.07531978375054993
98381,Sekiu,WA,Clallam,48.3032,-124.4685,0.8997514546908862
98382,Sequim,WA,Clallam,48.0881,-123.1198,0.7112180560819737
98383,Silverdale,WA,Kitsap,47.6621,-122.6981,0.997256768111443
98384,South Colby,WA,Kitsap,47.5218,-122.5396,0.20057941790384837
98385,South Prairie,WA,Pierce,47.1383,-122.0968,0.01004169189463655
98386,Southworth,WA,Kitsap,47.5104,-122.4991,0.6996261476028216
98387,Spanaway,WA,Pierce,47.0732,-122.3943,0.6957012093007426
98388,Steilacoom,WA,Pierce,47.1704,-122.5888,0.1500722052979433
98390,Sumner,WA,Pierce,47.2099,-122.228,0.44296150907453224
98391,Bonney Lake,WA,Pierce,47.143,-122.1644,0.22824935435536786
98392,Suquamish,WA,Kitsap,47.7343,-122.5573,0.18056470928197932
98393,Tracyton,WA,Kitsap,47.6267,-122.65,0.011640173194525483
98394,Vaughn,WA,Pierce,47.3309,-122.7736,0.43811318719352843
98395,Wauna,WA,Pierce,47.379,-122.6426,0.36678069715726436
98396,Wilkeson,WA,Pierce,47.1095,-122.037,0.7379399406861747
98397,Longmire,WA,Pierce,46.7498,-121.8126,0.2770087199888184
98398,Paradise Inn,WA,Pierce,47.0662,-122.1132,0.6003100618064194
98401,Tacoma,WA,Pierce,47.2537,-122.4443,0.8776241725301949
98402,Tacoma,WA,Pierce,47.2545,-122.4405,0.3213955174386526
98403,Tacoma,WA,Pierce,47.2643,-122.4575,0.1202262054947949
98404,Tacoma,WA,Pierce,47.2113,-122.4126,0.5459676036350929
98405,Tacoma,WA,Pierce,47.2484,-122.4643,0.42105316337875176
98406,Tacoma,WA,Pierce,47.2632,-122.4993,0.711162995067478
98407,Tacoma,WA,Pierce,47.2825,-122.5039,0.5991347869354942
98408,Tacoma,WA,Pierce,47.2073,-122.4444,0.8241032733265786
98409,Tacoma,WA,Pierce,47.2038,-122.4825,0.48247461497843624
98411,Tacoma,WA,Pierce,47.2529,-122.4443,0.5991482859461058
98412,Tacoma,WA,Pierce,47.2529,-122.4443,0.8174544785075896
98413,Tacoma,WA,Pierce,47.2529,-122.4443,0.8656235468722745
98415,Tacoma,WA,Pierce,47.2529,-122.4443,0.6735155412619435
98416,Tacoma,WA,Pierce,47.2646,-122.4821,0.8214074801244579
98417,Tacoma,WA,Pierce,47.2061,-122.4822,0.3558466492667659
98418,Tacoma,WA,Pierce,47.2232,-122.4465,0.878088908847299
98419,Tacoma,WA,Pierce,47.2061,-122.4822,0.9201955847525414
98421,Tacoma,WA,Pierce,47.2664,-122.4015,0.8501901926637047
98422,Tacoma,WA,Pierce,47.2948,-122.3983,0.9581496880481513
98424,Tacoma,WA,Pierce,47.2325,-122.3594,0.7792697860250836
98430,Camp Murray,WA,Pierce,47.0662,-122.1132,0.019063067340274076
98431,Tacoma,WA,Pierce,47.2529,-122.4443,0.0956491063886723
98433,Tacoma,WA,Pierce,47.1125,-122.5891,0.6917176811624554
98438,Mcchord Afb,WA,Pierce,47.2258,-122.469,0.8009160459243916
98439,Lakewood,WA,Pierce,47.1287,-122.5103,0.1133844235631396
98443,Tacoma,WA,Pierce,47.2044,-122.3728,0.0436449159681489
98444,Tacoma,WA,Pierce,47.1464,-122.4572,0.6839876079879645
98445,Tacoma,WA,Pierce,47.1291,-122.4094,0.0026923039626524092
98446,Tacoma,WA,Pierce,47.1285,-122.3736,0.45538551730468146
98447,Tacoma,WA,Pierce,47.1441,-122.4434,0.043021940400053804
98448,Tacoma,WA,Pierce,47.2061,-122.4822,0.16547247006488175
98464,Tacoma,WA,Pierce,47.2529,-122.4443,0.7013438308955957
98465,Tacoma,WA,Pierce,47.2491,-122.5273,0.656389335665795
98466,Tacoma,WA,Pierce,47.228,-122.5396,0.7434521405317898
98467,University Place,WA,Pierce,47.2033,-122.5688,0.5128383229791363
98471,Tacoma,WA,Pierce,47.2529,-122.4443,0.7347071009941077
98481,Tacoma,WA,Pierce,47.2529,-122.4443,0.9793078442143388
98490,Tacoma,WA,Pierce,47.2061,-122.4822,0.6940168262055804
98493,Tacoma,WA,Pierce,47.2529,-122.4443,0.7603150484068739
98496,Lakewood,WA,Pierce,47.1666,-122.5089,0.7010613926719562
98497,Lakewood,WA,Pierce,47.1718,-122.5185,0.5317829934630719
98498,Lakewood,WA,Pierce,47.1591,-122.5485,0.8522987149685228
98499,Lakewood,WA,Pierce,47.1677,-122.5024,0.19029740903978076
98501,Olympia,WA,Thurston,47.0129,-122.8763,0.21132663016179387
98502,Olympia,WA,Thurston,47.1043,-123.0552,0.6709503614854849
98503,Lacey,WA,Thurston,47.024,-122.7827,0.6774517027257702
98504,Olympia,WA,Thurston,47.0379,-122.9007,0.6535206335004577
98505,Olympia,WA,Thurston,47.0654,-122.9762,0.06337623890828115
98506,Olympia,WA,Thurston,47.1042,-122.87,0.41606117151031585
98507,Olympia,WA,Thurston,47.0379,-122.9007,0.22383707431055366
98508,Olympia,WA,Thurston,47.0379,-122.9007,0.7975777416503721
98509,Lacey,WA,Thurston,46.9781,-122.7024,0.7580789023918204
98511,Tumwater,WA,Thurston,46.9616,-123.0283,0.28965497190730904
98512,Olympia,WA,Thurston,46.9498,-123.0212,0.00911116519132582
98513,Olympia,WA,Thurston,46.9939,-122.743,0.7790995332032747
98516,Olympia,WA,Thurston,47.1126,-122.7794,0.48050972251264557
98520,Aberdeen,WA,Grays Harbor,46.9843,-123.7963,0.08758319565907768
98522,Adna,WA,Lewis,46.629,-123.0612,0.6213852469218767
98524,Allyn,WA,Mason,47.3571,-122.8587,0.6495709509064844
98526,Amanda Park,WA,Grays Harbor,47.4859,-123.9206,0.06811824773955033
98527,Bay Center,WA,Pacific,46.6315,-123.9549,0.7374536870262839
98528,Belfair,WA,Mason,47.4325,-122.9289,0.4199790468771635
98530,Bucoda,WA,Thurston,46.7982,-122.8718,0.6225480249140014
98531,Centralia,WA,Lewis,46.7246,-122.9671,0.9684261098543356
98532,Chehalis,WA,Lewis,46.6382,-122.9658,0.06543089775515742
98533,Cinebar,WA,Lewis,46.5793,-122.5687,0.5603501348001145
98535,Copalis Beach,WA,Grays Harbor,47.1126,-124.1738,0.9975476553056993
98536,Copalis Crossing,WA,Grays Harbor,47.1591,-124.1352,0.991449910174988
98537,Cosmopolis,WA,Grays Harbor,46.9538,-123.7739,0.16117621502298407
98538,Curtis,WA,Lewis,46.4956,-123.1468,0.4684872573214338
98539,Doty,WA,Lewis,46.6378,-123.2804,0.9041051922425946
98540,East Olympia,WA,Thurston,46.9781,-122.7024,0.7774221250438258
98541,Elma,WA,Grays Harbor,47.0058,-123.3997,0.9596717365230925
98542,Ethel,WA,Lewis,46.53,-122.724,0.8518686637210986
98544,Galvin,WA,Lewis,46.7423,-123.0271,0.21728063748644333
98546,Grapeview,WA,Mason,47.3273,-122.9163,0.7883359910449267
98547,Grayland,WA,Grays Harbor,46.8264,-124.094,0.8914765891975398
98548,Hoodsport,WA,Mason,47.4235,-123.1739,0.3310856079506661
98550,Hoquiam,WA,Grays Harbor,46.9823,-123.8842,0.9381501449318415
98552,Humptulips,WA,Grays Harbor,47.3429,-123.9291,0.13319435691422932
98554,Lebam,WA,Pacific,46.5614,-123.5479,0.14962765070091966
98555,Lilliwaup,WA,Mason,47.5128,-123.0631,0.823372012354573
98556,Littlerock,WA,Thurston,46.9024,-123.017,0.3748818995429808
98557,Mccleary,WA,Grays Harbor,47.0297,-123.273,0.6877986548434362
98558,Mckenna,WA,Pierce,46.9348,-122.5565,0.5361366778695279
98559,Malone,WA,Grays Harbor,46.9589,-123.3268,0.04225652025550164
98560,Matlock,WA,Mason,47.2636,-123.4412,0.4232586608119998
98561,Menlo,WA,Pacific,46.6215,-123.6471,0.4999228627800013
98562,Moclips,WA,Grays Harbor,47.2387,-124.2039,0.047393772893623676
98563,Montesano,WA,Grays Harbor,47.0901,-123.5006,0.0553035449283823
98564,Mossyrock,WA,Lewis,46.5131,-122.4789,0.035030797175761075
98565,Napavine,WA,Lewis,46.5745,-122.9082,0.16637831344014686
98566,Neilton,WA,Grays Harbor,47.3877,-123.8903,0.39364055825643407
98568,Oakville,WA,Grays Harbor,46.8434,-123.2493,0.06447925349134986
98569,Ocean Shores,WA,Grays Harbor,46.9737,-124.1563,0.289090313314997
98570,Onalaska,WA,Lewis,46.573,-122.7075,0.6828984313091166
98571,Pacific Beach,WA,Grays Harbor,47.2195,-124.1915,0.6930020807822015
98572,Pe Ell,WA,Lewis,46.5829,-123.3147,0.5109346992728306
98575,Quinault,WA,Grays Harbor,47.4603,-123.8307,0.605195572095276
98576,Rainier,WA,Thurston,46.8829,-122.6795,0.6034626689225469
98577,Raymond,WA,Pacific,46.671,-123.6929,0.6131551778605858
98579,Rochester,WA,Thurston,46.8193,-123.0406,0.584870244513564
98580,Roy,WA,Pierce,46.956,-122.4483,0.7147351952519101
98581,Ryderwood,WA,Cowlitz,46.3752,-123.0431,0.19907887451806305
98582,Salkum,WA,Lewis,46.5321,-122.6259,0.6701847319035761
98583,Satsop,WA,Grays Harbor,47.0022,-123.4836,0.4230651493574882
98584,Shelton,WA,Mason,47.2151,-123.1007,0.01899642355988085
98585,Silver Creek,WA,Lewis,46.5491,-122.4757,0.20431429430982828
98586,South Bend,WA,Pacific,46.6544,-123.8203,0.49711682056815276
98587,Taholah,WA,Grays Harbor,47.3407,-124.2827,0.6743927357364105
98588,Tahuya,WA,Mason,47.4446,-123.0232,0.5505548045845089
98589,Tenino,WA,Thurston,46.8641,-122.8493,0.8278984530312042
98590,Tokeland,WA,Pacific,46.7065,-123.9818,0.6886581481580996
98591,Toledo,WA,Lewis,46.4396,-122.8266,0.4686997819789065
98592,Union,WA,Mason,47.3368,-123.075,0.29097057507041313
98593,Vader,WA,Lewis,46.3985,-122.9585,0.5936522937971785
98595,Westport,WA,Grays Harbor,46.8836,-124.1061,0.8242030828355977
98596,Winlock,WA,Lewis,46.494,-122.9158,0.991979544745384
98597,Yelm,WA,Thurston,46.9206,-122.588,0.8977655993889802
98599,Olympia,WA,Thurston,47.0379,-122.9007,0.34941297521640624
98601,Amboy,WA,Clark,45.9195,-122.4574,0.8220140212692081
98602,Appleton,WA,Klickitat,45.8504,-121.3129,0.6027519402827737
98603,Ariel,WA,Cowlitz,45.9952,-122.4677,0.6676819454961863
98604,Battle Ground,WA,Clark,45.7907,-122.5318,0.5989304656630008
98605,Bingen,WA,Klickitat,45.7751,-121.6328,0.7445686626902057
98606,Brush Prairie,WA,Clark,45.7304,-122.4843,0.4609691024500169
98607,Camas,WA,Clark,45.6058,-122.4142,0.024187171365755655
98609,Carrolls,WA,Cowlitz,46.0715,-122.8648,0.8347180231644957
98610,Carson,WA,Skamania,45.7493,-121.8351,0.54806515807776
98611,Castle Rock,WA,Cowlitz,46.2783,-122.9139,0.4903206155230051
98612,Cathlamet,WA,Wahkiakum,46.1954,-123.3627,0.5307967700734028
98613,Centerville,WA,Klickitat,45.7032,-120.946,0.1642060202087291
98614,Chinook,WA,Pacific,46.2729,-123.9454,0.6655003925680526
98616,Cougar,WA,Cowlitz,46.0515,-122.2995,0.8170068787932587
98617,Dallesport,WA,Klickitat,45.6327,-121.1717,0.1541978204398462
98619,Glenwood,WA,Klickitat,46.0071,-121.2885,0.7640358347582438
98620,Goldendale,WA,Klickitat,45.832,-120.813,0.7531947752783295
98621,Grays River,WA,Wahkiakum,46.3535,-123.5888,0.5919565622119101
98622,Heisson,WA,Clark,45.8248,-122.4912,0.9834851925370843
98623,Husum,WA,Klickitat,45.8076,-121.4877,0.03627321921302251
98624,Ilwaco,WA,Pacific,46.3142,-124.0282,0.5673694576469549
98625,Kalama,WA,Cowlitz,46.0112,-122.8166,0.5478105771731285
98626,Kelso,WA,Cowlitz,46.1485,-122.887,0.10325817736769771
98628,Klickitat,WA,Klickitat,45.8171,-121.1526,0.520977642798884
